adexchange_1,adexchange_2,adexchange_3,adexchange_4,adexchange_null,advertiser,browser_chrome,browser_firefox,browser_ie,browser_maxthon,browser_opera,browser_other,browser_safari,browser_theworld,city,click,hour,os_android,os_ios,os_linux,os_mac,os_other,os_windows,region,slotformat_0,slotformat_1,slotformat_5,slotformat_Na,slotheight,slotprice,slotvisibility_0,slotvisibility_1,slotvisibility_2,slotvisibility_255,slotvisibility_FifthView,slotvisibility_FirstView,slotvisibility_FourthView,slotvisibility_Na,slotvisibility_OtherView,slotvisibility_SecondView,slotvisibility_ThirdView,slotwidth,weekday
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,85,0,17,0,0,0,0,0,1,80,1,0,0,0,90,280,1,0,0,0,0,0,0,0,0,0,0,728,5
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,159,0,11,0,0,0,0,0,1,146,0,1,0,0,600,0,0,0,1,0,0,0,0,0,0,0,0,160,5
0,1,0,0,0,2821,0,0,1,0,0,0,0,0,2,0,12,0,0,0,0,0,1,2,0,0,0,1,90,5,0,0,0,0,0,1,0,0,0,0,0,728,1
0,0,0,0,1,2997,0,0,0,0,0,0,1,0,96,0,22,1,0,0,0,0,0,94,0,0,0,1,50,33,0,0,0,0,0,1,0,0,0,0,0,320,5
1,0,0,0,0,3386,0,0,1,0,0,0,0,0,134,0,20,0,0,0,0,0,1,134,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,1
0,0,1,0,0,1458,1,0,0,0,0,0,0,0,85,0,11,0,0,0,0,0,1,80,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,960,0
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,2,0,7,0,0,0,0,0,1,2,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,4
0,0,1,0,0,3427,1,0,0,0,0,0,0,0,2,1,21,0,0,0,0,0,1,2,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,0,1,0,0,2261,0,0,1,0,0,0,0,0,239,0,17,0,0,0,0,0,1,238,0,0,0,1,90,20,0,0,0,0,0,0,0,1,0,0,0,980,3
0,1,0,0,0,3358,1,0,0,0,0,0,0,0,76,0,22,0,0,0,0,0,1,65,1,0,0,0,90,148,1,0,0,0,0,0,0,0,0,0,0,728,3
1,0,0,0,0,2259,0,0,1,0,0,0,0,0,217,0,13,0,0,0,0,0,1,216,0,0,0,1,250,0,0,0,0,0,0,0,1,0,0,0,0,300,5
1,0,0,0,0,3386,0,0,1,0,0,0,0,0,98,0,16,0,0,0,0,0,1,94,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,6
0,0,1,0,0,3386,0,0,1,0,0,0,0,0,29,0,14,0,0,0,0,0,1,27,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,1,0,0,0,2259,0,0,1,0,0,0,0,0,217,0,10,0,0,0,0,0,1,216,0,0,0,1,90,5,0,0,0,0,0,0,0,0,1,0,0,728,1
0,1,0,0,0,3386,0,0,1,0,0,0,0,0,28,0,10,0,0,0,0,0,1,27,1,0,0,0,60,295,0,1,0,0,0,0,0,0,0,0,0,468,6
1,0,0,0,0,3386,0,0,1,0,0,0,0,0,227,0,18,0,0,0,0,0,1,216,0,0,1,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,5
1,0,0,0,0,1458,1,0,0,0,0,0,0,0,191,0,15,0,0,0,0,0,1,183,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,728,2
0,1,0,0,0,3358,0,0,1,0,0,0,0,0,277,0,9,0,0,0,0,0,1,276,1,0,0,0,90,162,1,0,0,0,0,0,0,0,0,0,0,728,6
0,0,1,0,0,3358,1,0,0,0,0,0,0,0,107,0,13,0,0,0,0,0,1,106,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,4
0,0,0,0,1,2997,0,0,0,0,0,0,1,0,217,1,18,1,0,0,0,0,0,216,0,0,0,1,50,90,0,0,0,0,0,1,0,0,0,0,0,320,4
0,1,0,0,0,3476,1,0,0,0,0,0,0,0,2,0,22,0,0,0,0,0,1,2,1,0,0,0,200,4,1,0,0,0,0,0,0,0,0,0,0,200,0
0,0,1,0,0,3386,1,0,0,0,0,0,0,0,147,0,16,0,0,0,0,0,1,146,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,1,0,0,0,2821,1,0,0,0,0,0,0,0,46,0,19,0,0,0,0,0,1,40,0,0,0,1,90,52,0,0,0,0,0,0,0,0,1,0,0,728,2
0,1,0,0,0,1458,1,0,0,0,0,0,0,0,217,0,22,0,0,0,1,0,0,216,1,0,0,0,600,5,1,0,0,0,0,0,0,0,0,0,0,160,5
0,0,1,0,0,2821,0,0,1,0,0,0,0,0,379,1,22,0,0,0,0,0,1,374,0,0,0,1,250,50,0,0,0,0,0,0,0,1,0,0,0,300,0
0,0,0,1,0,2821,0,0,1,0,0,0,0,0,336,0,10,0,0,0,0,0,1,333,0,0,0,1,90,30,0,0,0,0,0,1,0,0,0,0,0,960,1
0,0,1,0,0,3427,1,0,0,0,0,0,0,0,276,0,13,0,0,0,0,0,1,276,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,1
0,0,1,0,0,3476,1,0,0,0,0,0,0,0,79,0,12,0,0,0,0,0,1,79,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,4
0,1,0,0,0,3386,0,0,1,0,0,0,0,0,192,0,20,0,0,0,0,0,1,183,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,6
0,1,0,0,0,3386,0,0,1,0,0,0,0,0,291,0,17,0,0,0,0,0,1,276,1,0,0,0,250,4,0,0,1,0,0,0,0,0,0,0,0,250,4
0,0,1,0,0,3476,1,0,0,0,0,0,0,0,233,0,12,0,0,0,0,0,1,216,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,2
0,0,1,0,0,3386,0,0,1,0,0,0,0,0,4,0,18,0,0,0,0,0,1,3,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,0
1,0,0,0,0,3386,0,0,1,0,0,0,0,0,153,0,10,0,0,0,0,0,1,146,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,5
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,244,0,6,0,0,0,0,0,1,238,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,250,4
0,1,0,0,0,3386,0,0,1,0,0,0,0,0,10,0,21,0,0,0,0,0,1,3,1,0,0,0,600,140,1,0,0,0,0,0,0,0,0,0,0,160,2
0,0,1,0,0,3476,0,0,1,0,0,0,0,0,79,0,1,0,0,0,0,0,1,79,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,728,3
0,0,1,0,0,3476,0,0,1,0,0,0,0,0,6,1,8,0,0,0,0,0,1,3,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,5
1,0,0,0,0,3358,0,0,1,0,0,0,0,0,95,0,18,0,0,0,0,0,1,94,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,0
0,0,0,0,1,2997,0,0,0,0,0,0,1,0,244,0,15,1,0,0,0,0,0,238,0,0,0,1,50,117,0,0,0,0,0,1,0,0,0,0,0,320,4
0,1,0,0,0,1458,1,0,0,0,0,0,0,0,275,0,9,0,0,0,0,0,1,275,1,0,0,0,60,5,0,1,0,0,0,0,0,0,0,0,0,468,5
0,0,1,0,0,3476,1,0,0,0,0,0,0,0,179,0,21,0,0,0,0,0,1,164,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,2
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,79,0,13,0,0,0,0,0,1,79,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,2
0,0,1,0,0,3358,1,0,0,0,0,0,0,0,275,0,22,0,0,0,0,0,1,275,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,1,0,0,0,1458,1,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,1,146,1,0,0,0,90,5,0,1,0,0,0,0,0,0,0,0,0,728,3
1,0,0,0,0,3358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,950,2
0,0,1,0,0,3386,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,1,1,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,728,0
1,0,0,0,0,3358,0,0,1,0,0,0,0,0,8,0,13,0,0,0,0,0,1,3,0,1,0,0,90,0,0,0,0,1,0,0,0,0,0,0,0,950,5
1,0,0,0,0,3358,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,4
1,0,0,0,0,3386,0,0,1,0,0,0,0,0,382,0,0,0,0,0,0,0,1,374,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,0
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,240,0,23,0,0,0,0,0,1,238,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
1,0,0,0,0,3427,0,0,1,0,0,0,0,0,233,0,15,0,0,0,0,0,1,216,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,3
1,0,0,0,0,3358,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,1,3,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,950,5
1,0,0,0,0,3427,1,0,0,0,0,0,0,0,42,0,16,0,0,0,0,0,1,40,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,6
1,0,0,0,0,3358,0,0,1,0,0,0,0,0,227,0,10,0,0,0,0,0,1,216,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,1
0,1,0,0,0,3386,0,0,1,0,0,0,0,0,334,0,12,0,0,0,0,0,1,333,1,0,0,0,60,5,0,0,1,0,0,0,0,0,0,0,0,468,6
0,0,0,1,0,2821,0,0,1,0,0,0,0,0,1,0,22,0,0,0,0,0,1,1,0,0,0,1,250,30,0,0,0,0,0,0,0,0,0,1,0,300,0
0,1,0,0,0,3476,0,0,1,0,0,0,0,0,62,0,21,0,0,0,0,0,1,55,1,0,0,0,250,24,1,0,0,0,0,0,0,0,0,0,0,300,6
0,0,1,0,0,3386,1,0,0,0,0,0,0,0,97,0,14,0,0,0,0,0,1,94,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,3
1,0,0,0,0,3386,0,0,1,0,0,0,0,0,86,0,15,0,0,0,0,0,1,80,0,1,0,0,600,0,0,0,1,0,0,0,0,0,0,0,0,160,4
0,1,0,0,0,3476,0,0,1,0,0,0,0,0,172,0,8,0,0,0,0,0,1,164,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,250,2
0,1,0,0,0,3476,0,0,1,0,0,0,0,0,4,0,21,0,0,0,0,0,1,3,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,1
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,375,0,23,0,0,0,0,0,1,374,0,1,0,0,600,0,0,0,1,0,0,0,0,0,0,0,0,160,0
0,0,0,0,1,2997,0,0,0,0,0,0,1,0,2,0,16,1,0,0,0,0,0,2,0,0,0,1,50,7,0,0,0,0,0,1,0,0,0,0,0,320,3
1,0,0,0,0,3358,1,0,0,0,0,0,0,0,89,0,22,0,0,0,0,0,1,80,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,950,3
1,0,0,0,0,3358,0,0,1,0,0,0,0,0,213,0,0,0,0,0,0,0,1,201,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,950,1
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,154,0,10,0,0,0,0,0,1,146,1,0,0,0,90,5,0,1,0,0,0,0,0,0,0,0,0,728,1
0,1,0,0,0,2821,0,0,1,0,0,0,0,0,43,0,19,0,0,0,0,0,1,40,0,0,0,1,90,62,0,0,0,0,0,1,0,0,0,0,0,728,0
0,0,1,0,0,3427,1,0,0,0,0,0,0,0,98,0,16,0,0,0,0,0,1,94,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,0,1,0,0,1458,1,0,0,0,0,0,0,0,71,0,18,0,0,0,0,0,1,65,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,5
0,0,1,0,0,2259,1,0,0,0,0,0,0,0,233,0,1,0,0,0,0,0,1,216,0,0,0,1,250,70,0,0,0,0,0,0,0,1,0,0,0,300,0
0,0,1,0,0,3476,0,0,1,0,0,0,0,0,1,0,10,0,0,0,0,0,1,1,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,1,0,0,0,3386,1,0,0,0,0,0,0,0,2,0,22,0,0,0,0,0,1,2,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,0
1,0,0,0,0,3427,1,0,0,0,0,0,0,0,285,0,13,0,0,0,0,0,1,276,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,5
0,0,1,0,0,3427,1,0,0,0,0,0,0,0,100,0,1,0,0,0,0,0,1,94,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,960,3
1,0,0,0,0,3386,0,0,1,0,0,0,0,0,342,0,23,0,0,0,0,0,1,333,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,1
0,0,1,0,0,3358,0,0,1,0,0,0,0,0,217,0,23,0,0,0,0,0,1,216,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,3
1,0,0,0,0,3427,1,0,0,0,0,0,0,0,224,0,21,0,0,0,0,0,1,216,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,950,6
0,0,1,0,0,2261,0,0,1,0,0,0,0,0,15,0,9,0,0,0,0,0,1,15,0,0,0,1,90,20,0,0,0,0,0,0,0,1,0,0,0,980,4
0,1,0,0,0,2259,0,0,1,0,0,0,0,0,217,1,3,0,0,0,0,0,1,216,0,0,0,1,60,5,0,0,0,0,0,1,0,0,0,0,0,468,0
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,3
1,0,0,0,0,3476,0,0,1,0,0,0,0,0,234,0,9,0,0,0,0,0,1,216,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,0
1,0,0,0,0,3358,1,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,1,94,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,950,5
0,0,1,0,0,1458,1,0,0,0,0,0,0,0,217,0,10,0,0,0,0,0,1,216,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,81,0,14,0,0,0,0,0,1,80,1,0,0,0,60,5,0,0,1,0,0,0,0,0,0,0,0,468,0
0,1,0,0,0,2261,1,0,0,0,0,0,0,0,248,0,11,0,0,0,0,0,1,238,0,0,0,1,600,180,0,0,0,0,0,0,0,0,1,0,0,120,4
1,0,0,0,0,3427,0,0,1,0,0,0,0,0,86,0,20,0,0,0,0,0,1,80,0,1,0,0,250,0,0,0,0,1,0,0,0,0,0,0,0,300,1
0,1,0,0,0,1458,1,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,1,216,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,1
0,0,0,0,1,2997,0,0,0,0,0,0,1,0,240,1,22,1,0,0,0,0,0,238,0,0,0,1,50,118,0,0,0,0,0,1,0,0,0,0,0,320,5
0,1,0,0,0,3427,0,0,1,0,0,0,0,0,79,0,12,0,0,0,0,0,1,79,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,4
0,0,1,0,0,3386,0,0,1,0,0,0,0,0,77,0,6,0,0,0,0,0,1,65,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,0,1,0,0,2259,0,0,0,0,0,0,1,0,220,0,11,0,0,0,1,0,0,216,0,0,0,1,250,50,0,0,0,0,0,0,0,1,0,0,0,300,6
0,0,0,1,0,2821,0,0,1,0,0,0,0,0,165,0,12,0,0,0,0,0,1,164,0,0,0,1,90,30,0,0,0,0,0,1,0,0,0,0,0,960,1
0,0,1,0,0,3386,0,0,1,0,0,0,0,0,306,0,23,0,0,0,0,0,1,298,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,5
0,1,0,0,0,2821,0,0,1,0,0,0,0,0,373,0,23,0,0,0,0,0,1,368,0,0,0,1,280,8,0,0,0,0,0,0,0,0,1,0,0,336,0
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,2,0,12,0,0,0,0,0,1,2,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,6
1,0,0,0,0,3386,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,1
0,0,1,0,0,2261,0,0,1,0,0,0,0,0,1,0,12,0,0,0,0,0,1,1,0,0,0,1,240,20,0,0,0,0,0,0,0,1,0,0,0,120,6
0,1,0,0,0,3358,0,0,1,0,0,0,0,0,217,0,22,0,0,0,0,0,1,216,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,3
1,0,0,0,0,3476,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,950,1
1,0,0,0,0,3386,0,0,1,0,0,0,0,0,23,0,14,0,0,0,0,0,1,15,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,0
1,0,0,0,0,2821,1,0,0,0,0,0,0,0,275,0,8,0,0,0,0,0,1,275,0,0,0,1,280,0,0,0,0,0,0,0,0,1,0,0,0,336,1
1,0,0,0,0,2259,1,0,0,0,0,0,0,0,220,0,10,0,0,0,0,0,1,216,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,1,0,200,5
1,0,0,0,0,3386,0,0,1,0,0,0,0,0,145,0,13,0,0,0,0,0,1,134,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,1
0,1,0,0,0,3386,0,0,1,0,0,0,0,0,279,0,0,0,0,0,0,0,1,276,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,300,6
0,1,0,0,0,3427,0,0,1,0,0,0,0,0,57,0,20,0,0,0,0,0,1,55,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,3
0,1,0,0,0,3386,0,0,1,0,0,0,0,0,173,0,4,0,0,0,0,0,1,164,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,300,3
1,0,0,0,0,3358,0,0,1,0,0,0,0,0,164,0,22,0,0,0,0,0,1,164,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,3
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,277,0,14,0,0,0,0,0,1,276,1,0,0,0,60,5,0,1,0,0,0,0,0,0,0,0,0,468,3
0,1,0,0,0,3386,0,0,1,0,0,0,0,0,292,0,7,0,0,0,0,0,1,276,1,0,0,0,250,5,1,0,0,0,0,0,0,0,0,0,0,300,3
0,1,0,0,0,3427,1,0,0,0,0,0,0,0,251,0,18,0,0,0,0,0,1,238,1,0,0,0,600,162,1,0,0,0,0,0,0,0,0,0,0,160,3
0,0,1,0,0,2261,1,0,0,0,0,0,0,0,17,0,18,0,0,0,0,0,1,15,0,0,0,1,90,20,0,0,0,0,0,0,0,1,0,0,0,980,5
0,0,1,0,0,3427,0,0,1,0,0,0,0,0,165,0,22,0,0,0,0,0,1,164,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,5
0,0,1,0,0,3476,0,0,1,0,0,0,0,0,294,1,18,0,0,0,0,0,1,276,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,0,1,0,0,3476,1,0,0,0,0,0,0,0,202,0,2,0,0,0,0,0,1,201,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,0
0,1,0,0,0,3358,0,0,1,0,0,0,0,0,149,0,9,0,0,0,0,0,1,146,1,0,0,0,90,5,0,1,0,0,0,0,0,0,0,0,0,728,0
0,1,0,0,0,3386,1,0,0,0,0,0,0,0,194,0,19,0,0,0,0,0,1,183,1,0,0,0,250,16,0,0,1,0,0,0,0,0,0,0,0,300,6
0,0,1,0,0,3386,0,0,1,0,0,0,0,0,220,0,16,0,0,0,0,0,1,216,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,5
0,1,0,0,0,2259,1,0,0,0,0,0,0,0,233,0,8,0,0,0,0,0,1,216,0,0,0,1,250,5,0,0,0,0,0,1,0,0,0,0,0,300,0
1,0,0,0,0,3386,0,0,1,0,0,0,0,0,219,0,17,0,0,0,0,0,1,216,0,1,0,0,250,0,0,0,0,1,0,0,0,0,0,0,0,300,2
0,0,1,0,0,3358,0,0,1,0,0,0,0,0,28,0,23,0,0,0,0,0,1,27,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,1,0,0,0,3427,0,0,1,0,0,0,0,0,92,0,17,0,0,0,0,0,1,80,1,0,0,0,90,81,1,0,0,0,0,0,0,0,0,0,0,728,3
1,0,0,0,0,3427,1,0,0,0,0,0,0,0,108,0,20,0,0,0,0,0,1,106,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,4
0,1,0,0,0,3386,1,0,0,0,0,0,0,0,125,0,12,0,0,0,0,0,1,124,1,0,0,0,90,59,1,0,0,0,0,0,0,0,0,0,0,728,5
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,97,0,10,0,0,0,0,0,1,94,1,0,0,0,250,5,0,1,0,0,0,0,0,0,0,0,0,250,4
0,1,0,0,0,3427,0,0,1,0,0,0,0,0,214,0,18,0,0,0,0,0,1,201,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,250,4
1,0,0,0,0,3358,0,0,0,0,0,0,1,0,135,1,21,0,0,0,1,0,0,134,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,950,6
1,0,0,0,0,3358,0,0,1,0,0,0,0,0,217,0,22,0,0,0,0,0,1,216,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,3
1,0,0,0,0,3358,0,0,1,0,0,0,0,0,254,0,0,0,0,0,0,0,1,253,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,4
1,0,0,0,0,3358,0,0,1,0,0,0,0,0,179,0,6,0,0,0,0,0,1,164,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,6
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,2,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,5
0,0,1,0,0,2261,1,0,0,0,0,0,0,0,79,0,16,0,0,0,0,0,1,79,0,0,0,1,600,20,0,0,0,0,0,0,0,1,0,0,0,180,3
0,0,1,0,0,3386,1,0,0,0,0,0,0,0,104,0,12,0,0,0,0,0,1,94,1,0,0,0,250,20,1,0,0,0,0,0,0,0,0,0,0,300,0
1,0,0,0,0,2821,0,0,1,0,0,0,0,0,141,0,19,0,0,0,0,0,1,134,0,0,0,1,250,0,0,0,0,0,0,1,0,0,0,0,0,300,0
0,1,0,0,0,3358,0,0,1,0,0,0,0,0,184,0,7,0,0,0,0,0,1,183,1,0,0,0,250,32,1,0,0,0,0,0,0,0,0,0,0,300,6
0,0,1,0,0,3476,1,0,0,0,0,0,0,0,217,0,13,0,0,0,0,0,1,216,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,4
0,1,0,0,0,3358,0,0,1,0,0,0,0,0,8,0,12,0,0,0,0,0,1,3,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,250,1
0,1,0,0,0,1458,1,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,1,2,1,0,0,0,90,59,1,0,0,0,0,0,0,0,0,0,0,728,6
0,0,1,0,0,3427,1,0,0,0,0,0,0,0,282,0,22,0,0,0,0,0,1,276,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,4
0,0,1,0,0,3427,0,0,1,0,0,0,0,0,4,0,20,0,0,0,0,0,1,3,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,1
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,394,0,21,0,0,0,0,0,1,394,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,728,6
0,0,1,0,0,3476,1,0,0,0,0,0,0,0,221,0,11,0,0,0,0,0,1,216,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,960,6
0,1,0,0,0,3358,0,0,1,0,0,0,0,0,85,0,4,0,0,0,0,0,1,80,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,250,0
1,0,0,0,0,3476,0,0,1,0,0,0,0,0,375,0,17,0,0,0,0,0,1,374,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,2
0,0,1,0,0,2821,0,0,1,0,0,0,0,0,247,0,15,0,0,0,0,0,1,238,0,0,0,1,90,10,0,0,0,0,0,0,0,1,0,0,0,1000,1
0,1,0,0,0,3358,0,0,1,0,0,0,0,0,290,0,15,0,0,0,0,0,1,276,1,0,0,0,90,89,0,1,0,0,0,0,0,0,0,0,0,728,4
0,0,0,1,0,2821,0,0,1,0,0,0,0,0,186,0,23,0,0,0,0,0,1,183,0,0,0,1,90,0,0,0,0,0,0,1,0,0,0,0,0,960,0
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,85,0,23,0,0,0,0,0,1,80,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,1
1,0,0,0,0,3427,1,0,0,0,0,0,0,0,162,0,21,0,0,0,0,0,1,146,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,6
1,0,0,0,0,1458,1,0,0,0,0,0,0,0,250,0,23,0,0,0,0,0,1,238,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,728,4
1,0,0,0,0,3427,1,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,1,1,0,1,0,0,600,0,0,1,0,0,0,0,0,0,0,0,0,160,6
0,0,1,0,0,3386,1,0,0,0,0,0,0,0,52,0,22,0,0,0,0,0,1,40,1,0,0,0,90,31,1,0,0,0,0,0,0,0,0,0,0,1000,1
0,1,0,0,0,3476,0,0,1,0,0,0,0,0,277,0,12,0,0,0,0,0,1,276,1,0,0,0,250,39,0,0,1,0,0,0,0,0,0,0,0,250,0
0,0,1,0,0,3386,0,0,1,0,0,0,0,0,192,0,0,0,0,0,0,0,1,183,1,0,0,0,250,20,1,0,0,0,0,0,0,0,0,0,0,300,2
0,0,1,0,0,3476,0,0,1,0,0,0,0,0,70,0,14,0,0,0,0,0,1,65,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,4
1,0,0,0,0,2259,1,0,0,0,0,0,0,0,227,0,16,0,0,0,0,0,1,216,0,0,0,1,250,0,0,0,0,0,0,0,0,0,0,0,1,300,0
0,1,0,0,0,3476,1,0,0,0,0,0,0,0,227,0,13,0,0,0,0,0,1,216,1,0,0,0,600,5,0,0,1,0,0,0,0,0,0,0,0,160,4
0,0,1,0,0,2259,0,0,1,0,0,0,0,0,217,0,11,0,0,0,0,0,1,216,0,0,0,1,90,50,0,0,0,0,0,0,0,1,0,0,0,1000,5
